hour_of_day,month,temperature_c,radiation_w_m2,kwh_generated
17,5,19.906948441413157,572.9898902362523,5.417112015072728
18,5,17.573755217110406,264.5311519900886,2.452295698580452
19,5,17.832863423045254,1.322450797797419e-13,1.3081828975656409e-15
20,5,15.328536084105714,0.0,0.0
21,5,13.756897316009466,0.0,0.0
22,5,13.500489956151704,0.0,0.0
23,5,9.581360556411601,0.0,0.0
0,5,9.699669797639423,0.0,0.0
1,5,7.361644684179302,0.0,0.0
2,5,7.5707858524087035,0.0,0.0
3,5,8.660090435691476,0.0,0.0
4,5,8.823643098623556,0.0,0.0
5,5,8.136720836299336,0.0,0.0
6,5,11.347789128559665,248.68798981555233,2.2203340234866333
7,5,14.498842732223707,504.3563287167762,4.428231966095468
8,5,17.948191046768116,692.0917634397807,6.572316603753648
9,5,15.948511687650576,972.704312559746,8.527517999602491
10,5,19.460903007198343,1005.8017711013736,9.903960875041045
11,5,17.22083334146396,1070.4510420799722,9.371311978203256
12,5,20.03184722244314,1329.1956438102043,11.764046276193389
13,5,20.18432077237407,1231.9085474133153,12.215879542358232
14,5,22.110203222266396,1112.234212673614,10.680351780930607
15,5,24.266809657390976,968.5136568835117,8.584485669867666
16,5,21.992667513737118,784.126356882601,7.390266891144204
17,5,21.077228531648178,472.20792040453915,4.068853823971389
18,5,19.30278300298996,254.22085183428518,2.51310722980542
19,5,15.480498366680443,1.6343759092168428e-13,1.5892959690658113e-15
20,5,15.048632065193281,0.0,0.0
21,5,11.785229285734536,0.0,0.0
22,5,11.23505216311203,0.0,0.0
23,5,10.00389632384155,0.0,0.0
0,5,8.9507082886166,0.0,0.0
1,5,10.240713308604924,0.0,0.0
2,5,9.45809636415243,0.0,0.0
3,5,9.13606818702402,0.0,0.0
4,5,8.152385391519639,0.0,0.0
5,5,9.865866058690093,0.0,0.0
6,5,12.098355506790128,253.12606367977287,2.1981517275784728
7,5,14.067239353621751,475.7988931708952,4.735392686526541
8,5,13.429934462423189,800.3304606034044,7.6423569218681005
9,5,14.453293458091,849.1453873309247,7.2903328941898025
10,5,19.051637240980014,1101.520919245155,10.279734850061576
11,5,19.1268424228002,1233.3361540899762,11.581588536576069
12,5,21.473609716587113,1226.3334251914732,12.041305687945165
13,5,22.14562358223656,1298.8994272008015,12.595733284890988
14,5,20.854219934576587,1096.630219976722,10.636511154348916
15,5,22.161245745570067,1032.5519208728665,9.605084950278316
16,5,23.175101215891367,682.9545965613408,6.522704028078959
17,5,22.749998824641057,560.3480864842694,4.7829777060392455
18,5,15.667519247812368,252.696650928218,2.31017488947105
19,5,18.080416706765575,1.3289202521760473e-13,1.224972384826235e-15
20,5,16.147947759322395,0.0,0.0
21,5,12.324064716883438,0.0,0.0
22,5,11.38613306830533,0.0,0.0
23,5,9.516706685601754,0.0,0.0
0,5,8.126089763787707,0.0,0.0
1,5,7.768778384710635,0.0,0.0
2,5,8.380745757004137,0.0,0.0
3,5,9.320836257083254,0.0,0.0
4,5,8.959752734383468,0.0,0.0
5,5,11.695750017870452,0.0,0.0
6,5,11.318136565506492,252.2312407340081,2.3739179727741067
7,5,13.65169614381478,473.33157247349686,4.465964237028166
8,5,15.28281077537424,690.9240262808579,6.001823119821289
9,5,16.266650602538995,897.1925056940388,8.130987426544216
10,5,18.360787369557695,1122.657164719807,9.78146696499948
11,5,18.662226361514772,1237.7691696700035,10.689885238895933
12,5,22.097890640541355,1130.2041471999166,10.032438834550517
13,5,20.865374940211233,1265.1751907911525,12.312883609063457
14,5,23.985172109603855,1135.2342989897297,10.838651772499908
15,5,19.955563054375617,883.6021479678884,8.382109603037815
16,5,24.22968587647002,718.6004845776099,6.209888785861575
17,5,19.634809863151297,550.6393189518765,5.224134181611101
18,5,19.42260056334733,295.74812130907026,2.673244030952043
19,5,18.779866234217412,1.6396368704382246e-13,1.5438592616537159e-15
20,5,15.765459182654103,0.0,0.0
21,5,15.075425258721497,0.0,0.0
22,5,11.536512805415,0.0,0.0
23,5,10.738499535490954,0.0,0.0
0,5,9.089526310613177,0.0,0.0
1,5,9.103280794894033,0.0,0.0
2,5,8.238055396784087,0.0,0.0
3,5,9.58242287553461,0.0,0.0
4,5,8.575058457867696,0.0,0.0
5,5,11.59176523911366,0.0,0.0
6,5,12.547087785167069,285.6817342298557,2.674705171882107
7,5,11.71225746485992,565.1775184177856,4.8446268277978435
8,5,13.709120585507447,680.4879894485118,6.030327472727773
9,5,16.10003663691291,925.0020281165072,8.124367419427976
10,5,17.912902248885718,1048.4742536352328,8.992124036208708
11,5,16.996712209226853,1184.4915172154315,10.577523944586199
12,5,21.411999732517675,1249.2707246349341,11.506033817961585
13,5,21.67482465707688,1245.0881771478532,12.108537150362599
14,5,19.771985037721976,1029.5245634804933,9.193453565132247
15,5,22.870794244841907,871.3380692258539,8.039777143490493
16,5,21.02244494618429,741.9622636253413,6.602808071408636
17,5,20.833224127304383,530.2070663787489,4.629058301587897
18,5,18.089017376881614,267.64695135646923,2.5286089924898323
19,5,18.21978240426043,1.4676015028645315e-13,1.4102808166997915e-15
20,5,14.310814216766218,0.0,0.0
21,5,14.161869306708686,0.0,0.0
22,5,11.52679504116925,0.0,0.0
23,5,10.488489810923536,0.0,0.0
0,5,9.840883137942388,0.0,0.0
1,5,8.523635686603434,0.0,0.0
2,5,5.120604581675406,0.0,0.0
3,5,8.419222214140776,0.0,0.0
4,5,8.582771299214441,0.0,0.0
5,5,11.055630333287851,0.0,0.0
6,5,13.400690003638205,280.99699792974627,2.4566941158823505
7,5,11.945832047652978,537.9975467542982,5.094171817006368
8,5,15.972232733581718,796.6225452758999,7.279808799026568
9,5,16.958674801469556,943.2044823162975,9.044930976487537
10,5,18.428493812225167,1035.1448444302496,9.020215931539662
11,5,20.477397132156725,1204.4761211232906,11.549995847179288
12,5,17.76214738028426,1343.491267904826,12.397375371188442
13,5,22.33518905780613,1294.8478334460688,11.497939813774444
14,5,20.041317107238427,1147.339389055386,11.213011356704712
15,5,20.333527296152777,968.4585004607394,8.418244643372653
16,5,22.7538825010821,818.1818523511994,7.933229142406169
17,5,19.125737374929294,514.6353047061556,5.03684838768879
18,5,17.437067800560193,261.53419290937944,2.3113147614756056
19,5,17.795983145699807,1.3943580118112476e-13,1.2716883175374262e-15
20,5,15.375787034452197,0.0,0.0
21,5,12.48855551565488,0.0,0.0
22,5,12.713149258555546,0.0,0.0
23,5,9.594106767884576,0.0,0.0
0,5,7.160956231800595,0.0,0.0
1,5,8.953045385461884,0.0,0.0
2,5,8.133638209348593,0.0,0.0
3,5,9.474577939127327,0.0,0.0
4,5,9.009393046025936,0.0,0.0
5,5,8.77930562818665,0.0,0.0
6,5,11.328378595962942,289.4040712110353,2.736993048591197
7,5,13.520104764747362,580.1395969860812,5.76601604563483
8,5,18.236084122692223,711.787806701322,6.863626706795179
9,5,17.600747041971587,880.547206431964,7.809741846074214
10,5,21.775713399494084,1161.2320173668447,10.816537974537782
11,5,21.69698825156661,1264.5279046732321,11.703105429976537
12,5,20.776553013925657,1341.8015673420102,12.621877244323581
13,5,19.566218806362908,1060.4783744460578,9.398332409444082
14,5,21.83971355169205,1142.2223151309856,10.100151033883812
15,5,22.99869994590057,926.1679582104333,8.650628337835068
16,5,21.220278412179937,731.0231473986111,6.355430493514416
17,5,21.84311391208103,573.5429081149318,5.647973568431315
18,5,19.437999348295136,288.7898046857491,2.7480425618328335
19,5,16.951555817896992,1.6329345138658892e-13,1.5700724116375696e-15
20,5,14.795847403095806,0.0,0.0
21,5,13.921553855659509,0.0,0.0
22,5,9.40501159186306,0.0,0.0
23,5,8.643188056777502,0.0,0.0
0,5,9.007498842022505,0.0,0.0
1,5,9.397079560626409,0.0,0.0
2,5,7.497073582709077,0.0,0.0
3,5,7.818015397930292,0.0,0.0
4,5,8.309831440886386,0.0,0.0
5,5,8.879077732201075,0.0,0.0
6,5,12.322895907384261,243.74055868943776,2.1730158194326616
7,5,14.371227060045634,490.7793824843791,4.598876353203769
8,5,14.007892456785804,743.2331137724591,7.408703954909316
9,5,15.790886507217447,998.9654000984565,8.615831195626049
10,5,17.660059566828384,1207.8946044023369,11.856666011698154
11,5,18.576515289757943,1115.663957764766,9.850622744519008
12,5,20.36820798563627,1090.8920599723563,10.32600599269324
13,5,22.612026770109182,1057.5017575917764,10.493295508322067
14,5,21.318982346844205,1007.1916854242185,9.417758636464152
15,5,25.015342161174857,1000.2481176669903,9.7208745924748
16,5,22.543237921821778,734.4539292893036,6.861776618656136
17,5,17.915875350943196,561.969323567335,5.005002402946657
18,5,17.09610614893852,263.0610339491084,2.6249237900851554
19,5,17.710526779435625,1.4576590307296916e-13,1.3263413518486365e-15
20,5,16.52091047184265,0.0,0.0
21,5,13.756839483345992,0.0,0.0
22,5,10.425207488603878,0.0,0.0
23,5,11.359168938463124,0.0,0.0
0,6,12.575509898398765,0.0,0.0
1,6,14.404579710566214,0.0,0.0
2,6,10.558877252717629,0.0,0.0
3,6,10.392696960621578,0.0,0.0
4,6,15.053710365219565,0.0,0.0
5,6,14.854814110329997,0.0,0.0
6,6,15.518772109104114,263.4756017252784,2.350728423976072
7,6,15.957522230467413,518.7428787581449,4.7902955445962005
8,6,18.284234370156295,822.5869071850311,7.540060762628237
9,6,21.318418430367032,961.4826705346983,8.331724619568751
10,6,19.82770090331291,1116.972979188685,10.410307105030885
11,6,22.505023214635493,1172.253316209913,10.164603724706682
12,6,24.247701282582906,1304.5851602182156,11.736574796788915
13,6,25.307488466033536,1277.200115541016,12.176937776150346
14,6,27.79806843401693,1210.7352483533275,11.188200413792629
15,6,25.422570796200674,955.4536547492476,9.211751614591392
16,6,23.579185019601994,764.3439395934636,6.709357744653726
17,6,25.07042264803168,572.9284300438945,5.05987852701341
18,6,23.245819329024982,266.67231980317626,2.2798787127474207
19,6,18.770694071558715,1.5900981392840623e-13,1.586973031868275e-15
20,6,20.246195868825435,0.0,0.0
21,6,16.868524099379947,0.0,0.0
22,6,16.7858596527412,0.0,0.0
23,6,11.764889792273014,0.0,0.0
0,6,12.292623315492627,0.0,0.0
1,6,11.87487175937127,0.0,0.0
2,6,12.750087760049698,0.0,0.0
3,6,9.54460094620292,0.0,0.0
4,6,11.547504943853399,0.0,0.0
5,6,12.729601093636727,0.0,0.0
6,6,16.34818459064028,298.1053537263837,2.5919979355452867
7,6,15.046189011564454,506.35835347749446,4.480378752009871
8,6,14.354476847644097,762.4336953988877,7.282675204318591
9,6,17.994835515392463,965.1591476848283,9.453561959073255
10,6,23.76860097129888,1245.2529439863717,11.258157838201528
11,6,24.22268955530289,1330.1850333819489,12.807058342948734
12,6,24.027634397563602,1367.8344187001221,12.594695344395923
13,6,25.280406371613964,1344.0559749624194,13.369512635123439
14,6,25.397328761331273,1172.1645754408416,10.892262480315143
15,6,25.564444259809175,1024.8485211501568,9.610803012666628
16,6,24.110629391917243,748.4413225310298,6.501316757271942
17,6,23.222449058100395,540.9872683986271,5.01526497312251
18,6,22.46912565043927,271.6299984395844,2.4211486920141256
19,6,22.0844253748054,1.4792144450575605e-13,1.2995358141388128e-15
20,6,17.378534960844142,0.0,0.0
21,6,15.770324457644298,0.0,0.0
22,6,15.074212474363485,0.0,0.0
23,6,12.699508691690276,0.0,0.0
0,6,14.717022424722526,0.0,0.0
1,6,11.189132072646865,0.0,0.0
2,6,11.365965753601593,0.0,0.0
3,6,12.218287594985227,0.0,0.0
4,6,13.868766009572354,0.0,0.0
5,6,14.259012578819325,0.0,0.0
6,6,14.054020316236288,273.2672909631677,2.356039145413449
7,6,17.290954292684788,526.0771465677927,5.1411292741082955
8,6,18.362155481961707,726.7245761044798,6.675277135930657
9,6,21.819279343259204,1085.9775160220026,9.305178309019272
10,6,21.20953434340192,1223.1935027120005,12.129696638331062
11,6,23.79319220546418,1313.8298636588174,12.73839548481358
12,6,24.896095333765732,1246.3404543352099,11.441947947259337
13,6,24.50432242577669,1326.189559771961,12.849658867516306
14,6,26.568719899112686,1171.223048990625,10.934305981992976
15,6,24.765923279461543,939.6506707133058,8.591803857547594
16,6,23.777502840789378,740.3282707299635,6.988957509435756
17,6,22.670218934350885,559.5184693305849,4.887659250742312
18,6,21.757487661392915,260.5812215112357,2.2205126131548876
19,6,21.464890473226347,1.3826504960137366e-13,1.3169837710984804e-15
20,6,17.097539243357513,0.0,0.0
21,6,15.70495796641604,0.0,0.0
22,6,12.818649151225024,0.0,0.0
23,6,15.145416654091678,0.0,0.0
0,6,13.46960779285645,0.0,0.0
1,6,12.93382349178157,0.0,0.0
2,6,13.571363262806464,0.0,0.0
3,6,12.087029831686376,0.0,0.0
4,6,12.072888306139225,0.0,0.0
5,6,12.67973672150534,0.0,0.0
6,6,17.539075941393705,287.16600996466843,2.8651720685162414
7,6,16.55750836012458,594.7195893397422,5.451083531707423
8,6,17.995220977039594,769.5637277314297,7.388900780847329
9,6,23.776150209774208,917.415362880508,8.054128988525822
10,6,20.498218216274747,1193.7428587841973,10.204159916456986
11,6,22.58867259843707,1201.0121454492612,11.652075911724866
12,6,26.103323794841568,1396.041446522036,13.605820274056608
13,6,26.08280033090579,1359.3348129810365,11.844935368049436
14,6,23.489359845339536,1225.9978407939602,11.681975653448658
15,6,23.292185136637997,918.7296335671452,8.664029617292334
16,6,24.652403899865032,855.8630340119519,8.258048818368415
17,6,26.850101161591915,540.5763029179134,5.122423233970456
18,6,22.823197822461662,273.283962760579,2.472559489632755
19,6,21.94319105664276,1.598703954286758e-13,1.3997536712324311e-15
20,6,14.589245948569246,0.0,0.0
21,6,17.208997423163165,0.0,0.0
22,6,17.91538202685244,0.0,0.0
23,6,14.528853094278215,0.0,0.0
0,6,14.954196849382734,0.0,0.0
1,6,11.877895740723163,0.0,0.0
2,6,11.411865381628568,0.0,0.0
3,6,10.699272946716503,0.0,0.0
4,6,12.614199761005983,0.0,0.0
5,6,11.126638207234683,0.0,0.0
6,6,14.383733345665908,307.52624236610666,3.0632600467473075
7,6,16.13455230774272,552.2144337081388,4.789194953899469
8,6,18.872779360089034,717.9851317723811,7.0692461737072145
9,6,19.536805381497743,1061.6645723558772,10.129590390428222
10,6,20.645750211374388,1183.4360339181712,10.954375914590633
11,6,24.937655090166487,1189.4013964164858,10.363238380179997
12,6,25.73956639911466,1200.3012300692408,10.73855703162076
13,6,24.209434162601887,1192.8178283963528,10.971795025223203
14,6,25.793956863539428,1027.953218601122,9.027014274010424
15,6,24.615395585643974,883.1922586822621,8.629420187138317
16,6,23.63628943313842,719.3207351044862,6.3740448408462385
17,6,23.4797577887972,565.6048624046396,5.143600505432799
18,6,19.863008799913956,263.58372823969694,2.524202209903547
19,6,20.772146071545176,1.4165443427351992e-13,1.28593831728236e-15
20,6,17.399354827255852,0.0,0.0
21,6,17.300695926991104,0.0,0.0
22,6,13.809478519466342,0.0,0.0
23,6,12.544556284188873,0.0,0.0
0,6,12.542846701209038,0.0,0.0
1,6,10.485239475142972,0.0,0.0
2,6,12.627226793118794,0.0,0.0
3,6,11.263683873793367,0.0,0.0
4,6,14.345140381549689,0.0,0.0
5,6,11.8890799888435,0.0,0.0
6,6,15.285318561716158,276.78532560224016,2.553905643788319
7,6,17.018968918002127,507.0044854960075,4.719646103210853
8,6,19.02712043789812,823.4051565679453,7.407585207990886
9,6,20.12716681978693,1074.6656268674624,9.615227891397506
10,6,20.631367556684854,1236.7110695923104,11.53471054667068
11,6,22.725377479813623,1222.1614590450095,11.26187463946137
12,6,25.778094573954636,1286.8782929460954,11.421845179756197
13,6,25.825326520929924,1273.9715741705675,11.540720457195553
14,6,27.718150042648364,1110.5137765065467,9.93074393334711
15,6,26.47595423575735,1043.7567823186048,9.17343655243937
16,6,24.77902955399589,759.8467865563745,7.453917770251947
17,6,21.249567436584996,495.50549034898165,4.71917124280179
18,6,21.81205827993019,274.9611597597708,2.479485988121126
19,6,19.70847048535344,1.4429546553195782e-13,1.4252043935323095e-15
20,6,16.330722269137038,0.0,0.0
21,6,16.672763440767845,0.0,0.0
22,6,17.119312155052103,0.0,0.0
23,6,14.642940687377838,0.0,0.0
0,6,13.478771192761773,0.0,0.0
1,6,11.027896849513013,0.0,0.0
2,6,12.052681265245013,0.0,0.0
3,6,11.597246535537504,0.0,0.0
4,6,15.962275040849207,0.0,0.0
5,6,12.048999891900253,0.0,0.0
6,6,17.859736964766594,249.42896675303487,2.2583668258861125
7,6,17.16635256987726,533.3978631737654,4.996227521221526
8,6,18.543701947093528,803.8842362998676,7.332780596721093
9,6,19.747784885758982,1031.979980054128,10.098304125944695
10,6,22.139465398353863,1212.7292691184548,12.118372379436323
11,6,23.89943597958602,1241.514993337716,10.808549505724434
12,6,24.085056014685886,1220.4642848259905,11.239965838519453
13,6,26.941972138455807,1302.8786023046603,11.923044366694214
14,6,22.438570410340628,1096.994348790367,10.43776442159391
15,6,26.211694425242875,1047.8286179406882,9.250649788510673
16,6,26.6103197592716,714.7738063310163,6.649081389168064
17,6,25.079242858386166,564.9166781924096,4.831227984038027
18,6,21.548960858793503,252.92284093201178,2.485168231529695
19,6,19.92012771046905,1.5222793404496099e-13,1.3915738651298443e-15
20,6,21.359423948567727,0.0,0.0
21,6,16.731783128515676,0.0,0.0
22,6,14.247108816462262,0.0,0.0
23,6,13.387457960288717,0.0,0.0
0,6,11.049763592902417,0.0,0.0
1,6,12.409239714633935,0.0,0.0
2,6,12.536274163579613,0.0,0.0
3,6,10.903048046709902,0.0,0.0
4,6,9.321277911728481,0.0,0.0
5,6,13.36106791371972,0.0,0.0
6,6,13.003677404185332,310.38460255149926,2.663667847475302
7,6,17.130794128292646,507.0806102651512,4.510183143133498
8,6,17.760497621845342,764.9359249032163,6.872714620799153
9,6,18.664053904199225,1012.5494292777505,10.066378850405764
10,6,23.489790352731482,1115.6503958314383,9.844184508835507
11,6,25.401496388917767,1176.360063835229,11.034754801524493
12,6,27.225275061007075,1280.0067438499195,12.151578299054428
13,6,22.77817428472735,1141.675183529669,11.335352750985145
14,6,23.897043331568998,1172.466579031008,10.78098209770086
15,6,23.276211552452455,985.4943090012168,9.623302207259632
16,6,24.484162667975212,702.6007071900902,6.897316594222488
17,6,26.570594145389666,515.1701815544457,4.839724057658546
18,6,24.434992105907195,281.7313242567987,2.5259404671638563
19,6,20.623282089343604,1.4747386696972715e-13,1.466452369889422e-15
20,6,19.56095987636579,0.0,0.0
21,6,17.118551416961886,0.0,0.0
22,6,12.874311167958297,0.0,0.0
23,6,12.432456996016601,0.0,0.0
0,6,13.008050305700726,0.0,0.0
1,6,11.04313767997733,0.0,0.0
2,6,13.904285849731448,0.0,0.0
3,6,9.313015215456641,0.0,0.0
4,6,14.244460739829801,0.0,0.0
5,6,12.608248238589034,0.0,0.0
6,6,15.825617642881019,308.5271410534547,2.684749333190384
7,6,14.639705742471676,501.87663168448785,4.3238349270570735
8,6,19.00135059541746,784.7992746503983,7.797291820566584
9,6,22.238640311887508,935.6635947440461,9.125944322025815
10,6,21.604580916565162,1077.2473058699634,10.75150334186199
11,6,24.30181947380055,1319.856593497737,11.543888796983998
12,6,24.240878865809,1241.9957516129855,11.977262088205173
13,6,27.70872754165494,1125.6044240307663,9.557171114954635
14,6,24.746591412757773,1017.0749480618459,9.67060795973921
15,6,27.2402609672301,896.8866193446361,8.00987159850295
16,6,25.861978669145795,776.5270063195285,6.692153782582189
17,6,23.346904898504185,497.62249621274304,4.635805176376098
18,6,21.28802225273974,271.07325976155505,2.545348192519082
19,6,20.34908282035224,1.6478732441886017e-13,1.540821884737936e-15
20,6,16.879959490711364,0.0,0.0
21,6,15.6633597106242,0.0,0.0
22,6,14.520154534733184,0.0,0.0
23,6,13.996459249738535,0.0,0.0
0,6,14.366795972911504,0.0,0.0
1,6,12.889213991764763,0.0,0.0
2,6,10.702068080574437,0.0,0.0
3,6,14.038518312854606,0.0,0.0
4,6,13.888103810009529,0.0,0.0
5,6,13.576363532937947,0.0,0.0
6,6,14.520538303391225,258.5213065156283,2.386262739376719
7,6,19.580690361659723,492.8506446331772,4.541583196709729
8,6,19.1481446965083,794.92458874485,7.65562734505348
9,6,20.789068667734526,916.1722208582055,9.114167421470928
10,6,22.79761490580439,1246.807922504006,12.276599981893725
11,6,22.857966593385406,1092.1317018841983,10.314840775827214
12,6,25.27113168492373,1157.4212372845088,10.40622667081359
13,6,26.277307080942418,1333.4554608341762,12.335155161061035
14,6,23.90399786371245,1143.4880436003812,11.289297325770042
15,6,24.46609945385306,1020.834740987496,8.930235463261614
16,6,24.451359941726178,798.7718281931018,7.0897543452865435
17,6,23.638318170401416,520.9693880675851,5.043794574093562
18,6,21.710797051700546,285.5714528019054,2.7219392737659107
19,6,20.854282085678957,1.5596326253436582e-13,1.5198944343335255e-15
20,6,18.906228235497963,0.0,0.0
21,6,16.219792817724944,0.0,0.0
22,6,16.266250151695264,0.0,0.0
23,6,13.66367513676463,0.0,0.0
0,6,13.147158769548248,0.0,0.0
1,6,10.310596300680889,0.0,0.0
2,6,12.566787617232308,0.0,0.0
3,6,11.452808787015027,0.0,0.0
4,6,15.25772338435247,0.0,0.0
5,6,15.33731390814791,0.0,0.0
6,6,15.964906801080186,274.66174716855693,2.5489405768482793
7,6,16.147010144805442,582.0643690398666,5.712743422499762
8,6,16.54189301943655,840.4528302306142,7.150027718950788
9,6,21.535099159676015,879.7271369163627,8.17809754908224
10,6,22.248522935482438,1104.8009346908768,10.033023725503405
11,6,22.235049390454908,1274.5158585653392,12.469654186300673
12,6,26.413664237868222,1239.4279622551383,12.07685166270701
13,6,25.482200319915446,1264.3480202606,11.648242729293214
14,6,23.606100388299325,1175.784874313301,11.36360953854571
15,6,25.44288046351446,1022.6503891750831,9.103619985095671
16,6,23.99263718231196,709.5338051806187,6.75579541724634
17,6,23.9972925435874,572.7775015016081,5.154371033818618
18,6,22.72530466136496,307.20114218330474,2.6386033089675403
19,6,19.230180038312582,1.6795410640194365e-13,1.6509403195733212e-15
20,6,17.882743294174933,0.0,0.0
21,6,18.283048862126016,0.0,0.0
22,6,15.09133578094833,0.0,0.0
23,6,12.716984684928999,0.0,0.0
0,6,15.601234877155132,0.0,0.0
1,6,10.969525913298057,0.0,0.0
2,6,13.253748946827844,0.0,0.0
3,6,12.716912231886223,0.0,0.0
4,6,14.25487684584737,0.0,0.0
5,6,15.03157746084556,0.0,0.0
6,6,13.843787208867862,257.87148027293404,2.5426926838034345
7,6,17.986671570497066,506.31601666079416,4.557810199744181
8,6,18.281935913870733,738.823177687529,7.318477888370887
9,6,20.850599308161385,1017.1534449930906,9.345643356957364
10,6,23.90436101873883,1155.8904362880326,11.512999126129282
11,6,26.207709856143165,1146.3804645677906,10.97725936319778
12,6,27.80882917205441,1323.348020131874,12.76491811224595
13,6,23.221266181790064,1262.9991093433755,11.029434684033099
14,6,28.107447695564307,1208.7604278826275,11.36817469892409
15,6,23.495732314394335,970.5751520088326,9.341559701136855
16,6,24.107251426679532,813.6430426047625,7.165560801415432
17,6,21.673272361817894,559.0130593787633,5.1698719009014695
18,6,22.63529599518282,268.4328178183837,2.376453051359934
19,6,18.862008291829987,1.4119157625140095e-13,1.3768999144866493e-15
20,6,17.555152260344787,0.0,0.0
21,6,16.17517602604357,0.0,0.0
22,6,14.238346966415984,0.0,0.0
23,6,13.327919058462804,0.0,0.0
0,6,14.16302499607499,0.0,0.0
1,6,13.254366750943683,0.0,0.0
2,6,14.75221687130518,0.0,0.0
3,6,10.023572374096924,0.0,0.0
4,6,14.8724692017644,0.0,0.0
5,6,16.116628510459947,0.0,0.0
6,6,15.089973187951617,305.1941747784391,2.930861224668519
7,6,16.078187315275414,532.0094985703478,4.8791654824179105
8,6,18.16470553315324,839.3321696030035,8.212375479506175
9,6,19.58932256260391,1021.9105162149276,9.709269451216585
10,6,24.03594672749831,1019.6938063301128,10.012980182768658
11,6,26.58143882515143,1350.9236521068544,13.13600497651226
12,6,23.93566451840758,1331.3937994991209,12.387012110583793
13,6,25.746059372407476,1292.6988329341916,11.548762099230997
14,6,24.80664149475759,1248.763403483302,11.561563727527208
15,6,24.14430326654748,1019.368411210581,9.238168259671712
16,6,25.39786146732461,723.0885138695094,6.808517203303692
17,6,24.851346589863176,604.6946830259211,5.35136567437052
18,6,19.83322606860808,310.43492971506384,2.6738941295050975
19,6,19.31277002410992,1.3994886641413672e-13,1.2068305939370924e-15
20,6,16.99535572759818,0.0,0.0
21,6,16.392558656858515,0.0,0.0
22,6,13.647106728472222,0.0,0.0
23,6,15.313691942854222,0.0,0.0
0,6,9.66307712567515,0.0,0.0
1,6,10.425611219236524,0.0,0.0
2,6,8.268581754028322,0.0,0.0
3,6,13.097515834810132,0.0,0.0
4,6,13.702217141190198,0.0,0.0
5,6,16.040866440095943,0.0,0.0
6,6,13.10338167556192,262.03913838368186,2.6082761655359916
7,6,15.41601379677254,578.7523344763921,5.680967034624786
8,6,16.452506522752966,725.9469825565297,6.721916613234858
9,6,18.631795790924777,900.5933887788282,8.60975026717111
10,6,23.447368364846458,1129.386726663651,10.219762913401743
11,6,24.430005407577127,1279.9380441405178,11.18728367895105
12,6,24.736425450018647,1270.1214422184335,12.605283314998395
13,6,27.32005361514456,1301.0894408600498,12.551679101282387
14,6,22.57484892486296,1051.5421327818485,9.40730470824293
15,6,27.638109577105407,1070.7653945979364,9.53603948491882
16,6,29.115435388146107,752.6059696299403,6.293902159859933
17,6,24.590519539516404,558.5108041833859,5.058524026720547
18,6,23.787020691538572,311.07311497966543,2.782828490855085
19,6,21.63906269995856,1.5387241591871623e-13,1.4399260894143554e-15
20,6,18.828034117603526,0.0,0.0
21,6,20.96879516057753,0.0,0.0
22,6,17.221174811342824,0.0,0.0
23,6,13.7348195141346,0.0,0.0
0,6,14.739756840919338,0.0,0.0
1,6,13.428382483074664,0.0,0.0
2,6,11.641067530763138,0.0,0.0
3,6,12.322435885320646,0.0,0.0
4,6,12.151987690145484,0.0,0.0
5,6,13.447832526552451,0.0,0.0
6,6,14.866696900451307,275.52141097272624,2.4435875545959775
7,6,18.509848320434102,536.7392699838948,5.268695552056093
8,6,19.76877514562043,796.7616023929154,7.808320838100731
9,6,21.968301519937956,992.8114220377803,9.303555149942992
10,6,21.831728341901325,1056.342005484734,9.466491698925397
11,6,25.881380697550274,1298.9455899692528,12.052681985835113
12,6,26.16827034142197,1211.5981885233252,11.403555847192509
13,6,25.113259479649354,1227.6353290284992,11.505099689192733
14,6,23.59758620005894,1149.6367795893289,10.424213648295536
15,6,25.009964363690724,909.8706409493709,8.611838080187582
16,6,24.815781995505745,865.9679533100982,8.202833623349171
17,6,25.08483663447502,599.7227458919884,5.8730411990856135
18,6,17.787717063260224,289.5874412277065,2.7256813143364855
19,6,19.614207144020774,1.4483766891485083e-13,1.2442631912557006e-15
20,6,19.929668562896612,0.0,0.0
21,6,17.74569734013668,0.0,0.0
22,6,16.729634054463734,0.0,0.0
23,6,12.889687493056659,0.0,0.0
0,6,8.69625070610581,0.0,0.0
1,6,13.188820968070079,0.0,0.0
2,6,13.086268009406165,0.0,0.0
3,6,11.01417304066742,0.0,0.0
4,6,13.495190119510262,0.0,0.0
5,6,13.277898725064139,0.0,0.0
6,6,15.09606349379389,298.24671180140643,2.5701035409507567
7,6,14.503650096031762,505.46048725411634,4.812909778392153
8,6,19.745559076161417,743.231923640008,7.427104053162575
9,6,19.82848728005829,991.7544236904448,9.70362891124509
10,6,20.444683914071618,1128.078918457536,11.126116165529956
11,6,23.949728786057722,1239.5212252730175,10.727594765963081
12,6,28.51212855097955,1193.2260790459352,11.413386366335647
13,6,29.690648441523823,1234.2384195327359,11.315785730806756
14,6,28.2431012173116,1214.9261990429088,11.20288392416512
15,6,23.997038068732465,937.730966905641,9.21736441846046
16,6,25.53645761616643,835.0685261143808,7.298785204560171
17,6,21.705119284974508,597.1974134609685,5.436183974811545
